0,14463996536  0,0612903225806
0,206645594284  0,0637096774194
0,279128815761  0,0637096774194
0,322623944577  0,0620967741935
0,392704048495  0,058064516129
0,453932885906  0,0516129032258
0,515980082269  0,0411290322581
0,554676769864  0,0290322580645
0,589346611821  0,016935483871
