0,353550552068  0,0512096774194
0,35152269611  0,0538978494624
0,350162372808  0,0572580645161
0,351490221549  0,0599462365591
0,354163960453  0,0619623655914
0,358851122177  0,0639784946237
0,364884174064  0,0653225806452
0,370246085011  0,0666666666667
0,37426571408  0,0680107526882
0,380305982536  0,0680107526882
0,383658078949  0,0686827956989
0,387674099733  0,0706989247312
0,392368478026  0,0713709677419
0,397062856318  0,0720430107527
0,401757234611  0,0727150537634
0,407122753843  0,0733870967742
0,411813523851  0,0747311827957
0,415833152919  0,0760752688172
0,417839359169  0,0774193548387
0,418499675254  0,079435483871
0,418485242116  0,082123655914
0,418467200693  0,0854838709677
0,418463592408  0,0861559139785
0,419123908494  0,0881720430108
0,418438334416  0,0908602150538
0,418420292993  0,0942204301075
0,418405859854  0,0969086021505
0,418387818431  0,100268817204
0,418373385293  0,102956989247
0,417680594645  0,106989247312
0,418330085877  0,111021505376
0,4183012196  0,116397849462
0,417601212384  0,121774193548
0,417583170961  0,125134408602
0,416886772029  0,129838709677
0,416879555459  0,131182795699
0,416865122321  0,133870967742
0,416861514036  0,134543010753
0,416847080898  0,137231182796
0,416836256044  0,139247311828
0,41682543119  0,14126344086
0,416814606336  0,143279569892
0,416803781482  0,145295698925
0,416118207404  0,147983870968
