0,452269611027  0,0397849462366
0,450245363354  0,0418010752688
0,449559789276  0,0444892473118
0,448210290828  0,0458333333333
0,449534531284  0,0491935483871
0,452197445334  0,0532258064516
0,458226888937  0,0552419354839
0,462246518005  0,0565860215054
0,464927473479  0,0572580645161
0,472302807245  0,0586021505376
0,477664718193  0,0599462365591
0,482355488201  0,0612903225806
0,489056072743  0,0633064516129
0,493082918381  0,0633064516129
0,498444829328  0,0646505376344
0,503806740276  0,0659946236559
0,507829977629  0,0666666666667
0,511849606697  0,0680107526882
0,515198094826  0,0693548387097
0,516525943566  0,0720430107527
0,517182651368  0,0747311827957
0,517168218229  0,0774193548387
0,51782492603  0,0801075268817
0,517139351952  0,0827956989247
0,517792451469  0,0861559139785
0,51710687739  0,0888440860215
0,517096052537  0,0908602150538
0,517074402829  0,0948924731183
0,51705996969  0,0975806451613
0,517038319983  0,101612903226
0,51634913762  0,10497311828
0,516331096197  0,108333333333
0,516316663058  0,111021505376
0,516291405066  0,115725806452
0,516273363643  0,119086021505
0,515580572996  0,12311827957
0,515558923288  0,127150537634
0,515519232157  0,134543010753
0,51481922494  0,139919354839
0,514126434293  0,143951612903
0,514093959732  0,15
