0,153492819514  0,0619623655914
0,159522263116  0,0639784946237
0,164884174064  0,0653225806452
0,172263116115  0,0659946236559
0,177628635347  0,0666666666667
0,186349859277  0,0673387096774
0,193725193043  0,0686827956989
0,201778884318  0,0686827956989
0,208483077145  0,0700268817204
0,214523345602  0,0700268817204
0,218539366385  0,0720430107527
0,220552789204  0,0720430107527
0,221884246229  0,0740591397849
0,221873421375  0,0760752688172
0,221180630728  0,0801075268817
0,221833730245  0,0834677419355
0,221140939597  0,0875
0,22044814895  0,0915322580645
0,220422890958  0,0962365591398
0,22040124125  0,100268817204
0,220383199827  0,103629032258
0,219686800895  0,108333333333
0,218990401963  0,113037634409
0,218961535686  0,118413978495
0,219603810349  0,123790322581
0,218229053908  0,129838709677
0,218200187631  0,135215053763
0,218178537923  0,139247311828
0,218138846792  0,146639784946
0,218124413654  0,149327956989
